Name,a,e,i,predicted_class,predicted_prob_mean,predicted_prob_std,predictive_entropy
,41.2275778,0.1862739,13.93622,1,0.9904662,0.0065045585,0.05384835
,39.8049637,0.181793,8.19628,1,0.99046576,0.007841822,0.053850137
,41.6417255,0.0918401,20.6462,1,0.9904652,0.0068605505,0.053852636
,39.2620809,0.0388412,9.53127,1,0.9904644,0.006879492,0.05385647
,44.0788202,0.1611364,18.09463,1,0.9904628,0.007041404,0.053864166
,42.7103883,0.0770035,12.97326,1,0.99045753,0.0077700554,0.05388843
,40.9574019,0.1147114,9.89081,1,0.99045706,0.0071662157,0.05389069
,39.4476924,0.1894687,12.02523,1,0.990454,0.0066065243,0.053904545
,38.7088868,0.0448769,28.4081,1,0.99045026,0.0067916084,0.053921774
,39.5422953,0.1928143,5.49484,1,0.9904496,0.0066604693,0.053924903
,41.3520765,0.1016924,2.87864,1,0.9904482,0.0081476625,0.053931706
,42.9810788,0.1754186,28.85157,1,0.9904451,0.007462688,0.053946074
,39.7478307,0.32697,1.93673,1,0.99044496,0.0075984057,0.053946868
,43.2022371,0.2240363,39.05112,1,0.9904438,0.0076005054,0.053951908
,39.5023521,0.1883245,1.85171,1,0.99044347,0.00830953,0.053953856
,38.6269442,0.068514,7.16457,1,0.99043673,0.008072583,0.05398514
,39.9715191,0.3020338,25.3077,1,0.990436,0.007315337,0.05398824
,39.7107528,0.2444281,7.74024,1,0.99043304,0.0075985673,0.054002266
,39.3774529,0.1052319,12.24777,1,0.9904306,0.006201194,0.054013442
,39.2960083,0.2538283,22.53501,1,0.9904295,0.006670802,0.054018285
,39.8291508,0.2251046,11.98236,1,0.9904293,0.006372795,0.054019183
,40.3660121,0.0530043,23.8695,1,0.99042755,0.0073593855,0.054027278
,35.0573492,0.0712469,1.51766,1,0.99042666,0.00729858,0.05403184
,42.098646,0.1180892,23.2355,1,0.99042344,0.0071437587,0.054046657
,42.6230922,0.2669895,11.97064,1,0.99042344,0.0081203515,0.054046493
,41.314304,0.0988888,25.33571,1,0.9904234,0.007831763,0.05404705
,39.2444125,0.0954414,3.69786,1,0.9904232,0.0068281367,0.05404763
,39.2228329,0.2697212,17.29742,1,0.9904223,0.00660004,0.05405175
,39.2534294,0.2539381,5.75705,1,0.9904158,0.008249567,0.05408168
,39.1809105,0.3369622,31.1123,1,0.9904133,0.0069923326,0.054093674
,42.7733278,0.7903034,14.48471,1,0.99041283,0.0066411328,0.05409592
,45.9449504,0.3741297,20.38469,1,0.99040544,0.0078104055,0.05413007
,43.719716,0.1388421,16.04237,1,0.99040383,0.0065114214,0.05413735
,38.6940662,0.0931603,13.33618,1,0.9904038,0.0060564885,0.054137684
,40.0582625,0.2066637,15.5437,1,0.9904022,0.0069061955,0.05414506
,37.6955301,0.0222391,24.49862,1,0.99039954,0.006720482,0.054156944
,42.6741337,0.0371808,1.27167,1,0.9903992,0.010996545,0.05415885
,44.244548,0.1468622,15.75697,1,0.9903989,0.007815856,0.054160666
,39.4812633,0.0700968,13.47841,1,0.9903968,0.0063344496,0.054170437
,40.9403794,0.0,16.07271,1,0.9903957,0.0073115476,0.054175247
,38.6984862,0.0515424,18.81326,1,0.99038184,0.006211588,0.05423958
,39.8405115,0.2285308,1.31667,1,0.9903782,0.0091272,0.054256294
,39.7607312,0.331896,17.44252,1,0.99037707,0.006154032,0.054261766
,39.043592,0.0121946,34.87628,1,0.9903769,0.0068534412,0.054262552
,39.1447417,0.1082438,3.75603,1,0.9903729,0.0070311776,0.054280557
,40.7692407,0.1096531,11.82695,1,0.99037194,0.0069107516,0.05428557
,39.8546107,0.1971079,9.5361,1,0.99037033,0.0073531107,0.05429281
,41.5879839,0.0962361,16.74284,1,0.9903696,0.0076736356,0.054296143
,40.4310228,0.0601888,14.60189,1,0.99036866,0.007118266,0.05430033
,40.0874141,0.2399587,24.15053,1,0.9903673,0.007625844,0.054306872
,39.7878781,0.1948677,23.88837,1,0.9903669,0.007544325,0.054308705
,39.7145489,0.1909386,1.2848,1,0.99036604,0.0087016,0.05431266
,39.5627579,0.2606517,7.01687,1,0.990364,0.007405449,0.054322
,41.5093716,0.0220682,12.72957,1,0.9903613,0.007469141,0.05433475
,39.3763655,0.2329847,4.40744,1,0.99036026,0.007927628,0.05433941
,39.5061796,0.2895435,15.67821,1,0.9903601,0.006756967,0.054340076
,39.3726131,0.2226882,14.76752,1,0.99035907,0.006329936,0.054345228
,40.7347407,0.1085151,20.33794,1,0.99035865,0.0069629573,0.054347016
,44.2501515,0.9167357,18.99842,1,0.99035853,0.0073678647,0.05434758
,39.8538334,0.3205346,27.07866,1,0.9903566,0.0064938073,0.054356292
,41.3106707,0.0801126,29.77139,1,0.9903548,0.0071914713,0.054364942
,41.6013134,0.1425329,18.44422,1,0.99035245,0.007242435,0.054375608
,39.4630759,0.2754622,3.32529,1,0.99035126,0.009511435,0.05438135
,39.3292032,0.2216861,6.48165,1,0.9903511,0.00804863,0.054381564
,44.3042676,0.1366652,10.29749,1,0.9903501,0.0070482898,0.054386273
,42.2165039,0.1577269,12.14352,1,0.99035,0.007613036,0.05438689
,41.9551522,0.13017,29.38641,1,0.9903482,0.007923323,0.05439488
,39.4391452,0.178779,5.81314,1,0.99034745,0.007075835,0.05439899
,39.4846396,0.179734,4.51171,1,0.99033815,0.007780721,0.054441985
,40.957861,0.1750328,25.38787,1,0.99033654,0.0061165025,0.054449577
,39.2516888,0.2779369,7.14785,1,0.99033546,0.007984639,0.054454353
,39.3966295,0.077252,19.40301,1,0.9903316,0.0066615357,0.054472104
,39.0383738,0.2244387,2.66477,1,0.9903298,0.009169688,0.054480147
,43.1189198,0.0513185,1.44243,1,0.99032915,0.009091074,0.054483756
,39.5317305,0.0361355,10.2507,1,0.99031675,0.0071505113,0.054540846
,42.0389418,0.0685048,29.04386,1,0.99031126,0.008149861,0.054566104
,41.675096,0.0246673,9.89181,1,0.99030894,0.007684893,0.054577097
,41.3566823,0.1873195,17.11246,1,0.9903088,0.007579767,0.054577716
,38.2954094,0.0391635,20.48637,1,0.9903047,0.007122,0.05459654
,39.4848805,0.160409,5.7732,1,0.99030423,0.008116401,0.054599106
,39.1528408,0.162997,7.21025,1,0.9903041,0.006655347,0.054599535
,39.6900028,0.2075558,16.16644,1,0.9902967,0.006382873,0.054633487
,41.6530057,0.1286485,23.07039,1,0.99029213,0.0068446454,0.054654974
,39.629701,0.206474,6.77056,1,0.9902904,0.008314287,0.05466288
,39.4232799,0.2235806,5.27551,1,0.9902886,0.008633254,0.054670773
,39.7215219,0.2945515,24.33895,1,0.9902875,0.0062757004,0.05467636
,42.8944276,0.2117832,10.81159,1,0.99028474,0.007865736,0.054689445
,42.8020061,0.1181711,5.90434,1,0.9902815,0.0084503535,0.054703936
,41.9968872,0.1056129,4.31598,1,0.99028075,0.008745861,0.054707415
,41.5465664,0.2048044,6.68611,1,0.99027705,0.008483411,0.05472466
,39.6679212,0.150863,7.82065,1,0.99027413,0.0070382236,0.054737754
,38.9829557,0.2389953,2.36255,1,0.9902734,0.008924894,0.054741368
,39.2676194,0.2958229,10.92881,1,0.9902716,0.0061148927,0.054749493
,39.5166789,0.0962889,30.88038,1,0.99027145,0.007536272,0.054750405
,39.689467,0.2828246,13.53826,1,0.99027145,0.006691629,0.05475048
,39.8395163,0.2162837,10.7379,1,0.9902677,0.0073265475,0.054767728
,39.6328397,0.2929142,16.3245,1,0.99026704,0.0062819924,0.054770578
,39.1767726,0.1920594,1.42305,1,0.99026453,0.009844239,0.054782458
,42.6656508,0.2452384,7.05385,1,0.9902622,0.008926257,0.054793227
,39.3264261,0.2351089,1.24707,1,0.99026215,0.011121971,0.054793566
,44.0053328,0.2685214,18.82396,1,0.99026155,0.008010175,0.054796062
,38.45402,0.1076149,2.91921,1,0.9902609,0.008600054,0.054799125
,42.3447968,0.2961666,19.86422,1,0.99026054,0.008329513,0.054800995
,37.5216191,0.137359,3.63282,1,0.99025893,0.007784317,0.054808278
,44.0725318,0.2816294,20.61029,1,0.9902575,0.0077258185,0.05481453
,39.9122208,0.0805406,17.80727,1,0.99025667,0.007495243,0.05481911
,43.5134215,0.1837461,33.02952,1,0.99025613,0.008386115,0.054821238
,40.6762637,0.0591252,21.44728,1,0.9902561,0.0071273814,0.054822005
,43.4248632,0.0811678,12.3627,1,0.9902548,0.007807045,0.054827053
,38.1186655,0.0360085,27.43595,1,0.99024755,0.0077734655,0.054860808
,40.4306995,0.0771674,32.05226,1,0.990247,0.0066756327,0.054863334
,39.7560778,0.1973241,7.31859,1,0.99024636,0.007896102,0.054866154
,39.8429848,0.1251363,6.82737,1,0.9902455,0.00783881,0.054870285
,42.0583933,0.2437549,6.06385,1,0.9902442,0.009105772,0.05487647
,42.2288521,0.2324084,9.74794,1,0.99023867,0.008629161,0.054901976
,43.4918173,0.1486545,17.25349,1,0.99023825,0.007674305,0.054903723
,39.0805503,0.096768,3.24542,1,0.99023664,0.010014482,0.054911386
,38.1278217,0.0292402,3.99981,1,0.9902365,0.008992112,0.054911915
,39.387327,0.1879908,4.96645,1,0.99023384,0.00825925,0.05492429
,40.98751,0.123445,19.19929,1,0.9902328,0.006445763,0.05492879
,43.5483017,0.0343137,14.20574,1,0.9902325,0.0066641886,0.05493015
,43.7347547,0.1747366,20.62348,1,0.99022967,0.0063236547,0.054943625
,39.8155688,0.2574973,19.53591,1,0.99022466,0.00615194,0.05496668
,39.3781159,0.183914,2.2554,1,0.9902235,0.009639696,0.054971628
,41.8336014,0.0746236,19.59246,1,0.99022347,0.0073438277,0.05497239
,44.41936,0.0678671,26.92507,1,0.9902232,0.008906574,0.054972935
,39.6866993,0.2438965,18.79473,1,0.99022263,0.006499693,0.05497588
,39.3697982,0.1286444,8.21849,1,0.99022204,0.0072925454,0.054978803
,43.2967188,0.0453844,1.57649,1,0.9902186,0.012051777,0.054994985
,44.1574706,0.0819336,1.29984,1,0.9902183,0.009256117,0.05499599
,43.7030795,0.4226368,21.57985,1,0.99021804,0.0068787877,0.054997236
,39.7201759,0.2533596,17.10436,1,0.9902161,0.0067039747,0.055006437
,39.2304812,0.2507002,3.90914,1,0.9902153,0.008518274,0.05501002
,39.8718477,0.0450113,14.88428,1,0.9902126,0.0072261947,0.055022404
,41.9441156,0.1101807,16.42122,1,0.9902109,0.007710712,0.055030152
,39.7055227,0.152269,1.9767,1,0.9902058,0.008840982,0.055053476
,39.2590982,0.1063644,3.55168,1,0.9902052,0.008644537,0.05505621
,40.8389304,0.2414449,15.7687,1,0.990205,0.007360174,0.055057205
,43.1178762,0.1283852,14.60511,1,0.99020493,0.008415567,0.05505784
,39.2809833,0.237149,2.9982,1,0.99020034,0.008756191,0.055078994
,40.6138018,0.0408681,13.41999,1,0.99020004,0.006389546,0.055080377
,41.4628239,0.1405216,21.3085,1,0.99020004,0.0075415196,0.055080324
,39.23393,0.1849673,11.11155,1,0.9901971,0.006674404,0.05509346
,40.493841,0.1345706,14.54172,1,0.99019545,0.00682761,0.055101283
,42.3108787,0.0149867,1.88952,1,0.9901945,0.0112423515,0.05510599
,40.0278128,0.3038833,4.23515,1,0.9901926,0.009114557,0.05511492
,45.0060228,0.1881709,21.99045,1,0.9901912,0.0075797653,0.055121437
,42.7334596,0.1701906,28.23982,1,0.99019057,0.007495161,0.055123955
,43.0793836,0.0686994,10.50167,1,0.99018645,0.009555181,0.055142846
,41.0681698,0.2511922,3.15156,1,0.9901854,0.008433742,0.055147983
,43.882657,0.0778801,6.8585,1,0.9901834,0.008529922,0.055157185
,43.1889361,0.014474,1.24795,1,0.99018306,0.010911428,0.055158477
,39.4929919,0.2386168,23.51584,1,0.99018264,0.007080975,0.055160508
,42.2489215,0.0893925,20.01481,1,0.99018097,0.007919547,0.05516823
,39.4747639,0.1898488,9.25128,1,0.9901799,0.0074795657,0.05517348
,42.4021183,0.0292816,18.8124,1,0.99017847,0.007569209,0.055179738
,38.8569252,0.0500946,39.77541,1,0.99017787,0.007406589,0.055182528
,42.6428127,0.2034402,9.628,1,0.9901768,0.008506656,0.055187896
,40.704119,0.0708893,15.05356,1,0.99017394,0.0061966646,0.05520075
,40.0853899,0.102066,20.81988,1,0.99016875,0.0070021003,0.05522488
,37.4539616,0.0507554,25.86937,1,0.9901678,0.007642722,0.05522898
,38.6116078,0.0585071,24.32284,1,0.9901676,0.0067421542,0.05522991
,43.2281529,0.0385783,1.419,1,0.9901654,0.009955358,0.055240054
,39.0831964,0.237151,14.48643,1,0.9901627,0.0075232554,0.055252865
,40.2500548,0.0995983,2.88171,1,0.9901588,0.010446843,0.055270713
,40.9695179,0.0309726,19.06903,1,0.9901577,0.0067746416,0.055275656
,36.7496531,0.0163483,22.94333,1,0.99015546,0.0064887474,0.05528578
,42.5942334,0.1495391,7.80705,1,0.99015105,0.007724573,0.05530632
,37.9037158,0.0362035,4.45617,1,0.990151,0.0069128857,0.055306636
,42.0396677,0.0720906,22.55861,1,0.99015015,0.006722521,0.055310294
,41.3080557,0.1314773,27.68985,1,0.9901474,0.007913582,0.055323243
,39.1808793,0.2550801,8.12944,1,0.9901461,0.006985141,0.05532913
,38.9192768,0.108115,10.25579,1,0.990144,0.0071971524,0.055338703
,42.3054167,0.1489298,6.90714,1,0.9901403,0.008644323,0.055355627
,39.1948059,0.3023574,1.80577,1,0.9901392,0.008222513,0.055360716
,41.4609206,0.3013123,25.24884,1,0.9901376,0.008210489,0.055368338
,42.7007951,0.4017624,28.489,1,0.9901366,0.007966936,0.05537268
,39.268953,0.1023531,5.59351,1,0.9901357,0.0072605666,0.055377208
,41.841226,0.0931049,26.7482,1,0.9901352,0.00887291,0.05537939
,41.3575929,0.1284928,16.13294,1,0.9901343,0.0066273664,0.055383563
,38.5192268,0.0529043,35.0103,1,0.9901333,0.0077484353,0.055388294
,37.6250165,0.278465,2.0824,1,0.9901292,0.008166057,0.05540733
,39.198199,0.2757822,27.55376,1,0.99012834,0.0076686637,0.055411063
,41.0192837,0.135969,24.81055,1,0.99012816,0.007610298,0.055411555
,39.7145713,0.2326825,12.89847,1,0.99012375,0.0066831335,0.055431914
,39.6800568,0.1599888,20.67756,1,0.9901232,0.00628282,0.055434525
,40.6339055,0.1205444,35.32291,1,0.99012107,0.006910109,0.0554443
,43.9970079,0.04989,8.89902,1,0.99012077,0.008333601,0.055445906
,37.272457,0.0316725,24.7039,1,0.9901181,0.0075161764,0.05545832
,43.1201508,0.0482686,2.39652,1,0.9901166,0.008770176,0.05546514
,41.6708709,0.081668,23.61878,1,0.99011284,0.007790636,0.055482518
,43.5316097,0.1178377,5.60679,1,0.9901083,0.008915769,0.055503193
,44.1793908,0.0872198,2.55306,1,0.9901069,0.010539791,0.05550982
,42.1479259,0.1395897,20.13608,1,0.9901043,0.006793406,0.05552188
,39.3956421,0.136645,3.18213,1,0.99010277,0.008691464,0.05552902
,39.3810114,0.2575696,8.89979,1,0.9901012,0.0071822377,0.05553583
,39.8308954,0.0966136,1.76311,1,0.9901007,0.010249589,0.05553837
,43.0088439,0.1203833,17.15614,1,0.99010015,0.0077720536,0.055540923
,39.3086524,0.1667648,23.19583,1,0.99009776,0.007055458,0.055551913
,39.2245003,0.2380137,8.99955,1,0.99009496,0.007832384,0.055564493
,39.5254148,0.1143045,6.06156,1,0.99009484,0.008421584,0.055565324
,43.545872,0.1054768,15.83554,1,0.99009454,0.0071621453,0.055566758
,43.0680265,0.0332433,1.48581,1,0.9900944,0.009313145,0.055567145
,39.1972389,0.2551435,38.63209,1,0.990094,0.008054496,0.055569395
,41.9749201,0.1063405,46.98871,1,0.9900929,0.010065278,0.055574484
,39.6217877,0.1902139,6.63799,1,0.99008924,0.0074841655,0.055591002
,42.1832222,0.1219719,8.92634,1,0.9900891,0.008767524,0.055591866
,39.2546081,0.1224716,3.17444,1,0.99008733,0.009473784,0.055600174
,42.2929092,0.1401467,26.03535,1,0.99008733,0.007355859,0.055599637
,41.1025653,0.0466135,16.06673,1,0.99008584,0.0067945784,0.05560696
,39.7429217,0.3349952,5.68386,1,0.990084,0.008826781,0.055615112
,39.7928866,0.1655354,22.63616,1,0.9900827,0.007144418,0.055621162
,40.8351349,0.1019432,17.09839,1,0.9900826,0.006646917,0.055621326
,37.8350995,0.053171,25.02769,1,0.9900813,0.007928662,0.05562765
,39.0906372,0.2651312,1.47579,1,0.99007905,0.009129799,0.05563808
,43.9610224,0.0946352,17.07915,1,0.9900785,0.00795475,0.05564043
,43.4391192,0.1014101,13.72523,1,0.9900777,0.0075616296,0.055644426
,43.5226457,0.2172942,19.52788,1,0.99007654,0.007915883,0.05564957
,43.9845793,0.3003538,16.10449,1,0.9900758,0.008018902,0.055652913
,42.3158226,0.1502628,14.53692,1,0.99007416,0.0074980184,0.055660613
,41.5858217,0.0483476,15.10424,1,0.9900741,0.008008972,0.05566068
,39.7763756,0.1148812,15.81395,1,0.9900733,0.007264323,0.055664252
,40.5016795,0.010984,28.0749,1,0.99006927,0.0074357414,0.055682436
,43.6984825,0.2122816,13.35007,1,0.99006903,0.00780889,0.05568393
,42.301972,0.2019063,13.64033,1,0.990069,0.006868472,0.055684086
,42.1020169,0.2009061,15.81601,1,0.9900682,0.006874192,0.055688
,39.2010943,0.2420106,4.7613,1,0.9900667,0.00802475,0.055694867
,39.8287891,0.2162163,9.99664,1,0.99006534,0.0070709586,0.055701245
,40.856492,0.1024833,7.67752,1,0.9900641,0.0081147915,0.055706963
,40.2361332,0.0388155,20.56158,1,0.9900622,0.006988851,0.055715926
,40.7728318,0.094582,25.34564,1,0.99006116,0.007231679,0.055720076
,43.4457437,0.537007,28.62749,1,0.9900584,0.008877499,0.05573286
,39.9715387,0.1023842,6.36854,1,0.9900575,0.0068473727,0.055736896
,43.1644656,0.0835948,5.03756,1,0.99005747,0.008824446,0.055737115
,41.9937062,0.1483458,19.55891,1,0.9900572,0.007878534,0.05573855
,39.6392712,0.2400121,4.51996,1,0.9900565,0.008473726,0.055741683
,41.3749121,0.0843361,23.60906,1,0.9900549,0.0076929787,0.05574891
,39.7576713,0.2594472,4.09148,1,0.9900546,0.0068543083,0.0557505
,40.5121792,0.0738339,18.1869,1,0.9900526,0.0066739274,0.055759713
,39.6200869,0.1838039,36.6732,1,0.9900513,0.0073313382,0.055765495
,40.6354984,0.095452,20.44153,1,0.9900494,0.0061934907,0.055774078
,39.3943782,0.1891989,6.49699,1,0.99004453,0.007516327,0.05579682
,39.1118272,0.2554851,16.81952,1,0.9900434,0.0062854076,0.055801764
,39.5531444,0.0563277,8.99508,1,0.99004126,0.007243642,0.05581172
,36.2096892,0.2423418,36.44925,1,0.99003965,0.0066973325,0.05581915
,42.9890887,0.1443615,13.51988,1,0.9900396,0.0076854643,0.055819564
,46.8024146,0.9352471,129.86626,1,0.9900395,0.0916949,0.055819727
,39.2887901,0.2107185,1.91303,1,0.990038,0.0080557205,0.055826865
,39.1306683,0.1133186,32.92815,1,0.9900374,0.0073246136,0.055829477
,41.2532234,0.0655973,28.26372,1,0.99003464,0.007152812,0.055842336
,39.6444625,0.2005699,19.03072,1,0.9900341,0.0073717227,0.055844627
,39.2369566,0.3249562,10.39794,1,0.99003196,0.0068662367,0.055854447
,42.4643471,0.0459028,2.27309,1,0.9900306,0.009738191,0.055860996
,42.5290908,0.0068483,1.65577,1,0.9900257,0.009291908,0.055883422
,41.8323209,0.0785085,19.68147,1,0.9900211,0.007841733,0.05590434
,43.8899217,0.0605083,5.16659,1,0.9900196,0.009043233,0.05591132
,41.9865414,0.0496462,11.13522,1,0.9900192,0.008392919,0.05591327
,41.1624916,0.118879,21.12739,1,0.990018,0.006977923,0.055918958
,39.7955886,0.1492151,2.77952,1,0.99001455,0.00863577,0.05593448
,40.8685307,0.1080163,4.1437,1,0.9900132,0.010694342,0.055941027
,41.5714878,0.0636394,24.55072,1,0.9900105,0.007869964,0.055953242
,42.1337011,0.2418962,9.63539,1,0.9900087,0.008597879,0.055961303
,40.0052726,0.2926044,3.66825,1,0.9900079,0.008779088,0.05596541
,40.8751377,0.0585025,14.36282,1,0.99000525,0.0069409227,0.055976957
,39.5205536,0.1501191,5.54373,1,0.99000335,0.008688276,0.055985924
,40.0585214,0.0718535,8.70822,1,0.99000204,0.0077406783,0.055991825
,43.3622803,0.101014,5.05789,1,0.9900019,0.008224399,0.055992626
,44.6899103,0.1429897,13.84762,1,0.9900013,0.008312889,0.05599563
,39.4894979,0.3497931,32.9177,1,0.9900011,0.007951146,0.055996712
,39.7789257,0.122834,3.8281,1,0.99000025,0.007919581,0.056000512
,38.9375672,0.0757563,29.88208,1,0.98999983,0.007713513,0.056002047
,41.012123,0.0041262,3.63097,1,0.98999834,0.009221705,0.05600901
,42.2333989,0.1006252,26.30918,1,0.9899957,0.007922366,0.05602089
,44.2427099,0.1440076,16.38092,1,0.98999316,0.008430164,0.056033436
,39.270559,0.1226814,7.08232,1,0.9899867,0.0084760375,0.056062333
,42.2560651,0.0968762,14.08351,1,0.98998564,0.0076192464,0.056067646
,38.9800922,0.1887524,26.56696,1,0.98998404,0.008149815,0.056074794
,41.8963923,0.0379683,22.2795,1,0.9899815,0.0077977846,0.056086417
,42.4830207,0.1442693,11.06342,1,0.98998034,0.007910471,0.056091864
,42.6802148,0.2467788,13.39448,1,0.9899795,0.0077967797,0.056095507
,38.2641221,0.1030387,2.16744,1,0.98997915,0.007972906,0.056097344
,41.2605389,0.0901829,29.31074,1,0.989978,0.0079205455,0.05610222
,41.57523,0.1371011,5.07928,1,0.98997444,0.008459619,0.05611909
,39.4588864,0.3067393,1.32075,1,0.9899741,0.011227177,0.056120697
,39.3670768,0.2323802,3.1022,1,0.98997355,0.008549204,0.056123093
,39.480077,0.2611258,4.14538,1,0.989973,0.0075595663,0.056125484
,42.0518187,0.0949908,2.15199,1,0.9899722,0.00997882,0.056129493
,41.644934,0.1531191,29.02146,1,0.9899715,0.0070238425,0.056132212
,41.7844537,0.1710532,28.32174,1,0.98997086,0.007125224,0.056135222
,41.6787155,0.1250286,25.91821,1,0.9899707,0.0068851076,0.056136288
,42.6735504,0.1171818,14.58511,1,0.9899701,0.007381593,0.056139015
,40.8315947,0.0965694,3.07105,1,0.9899668,0.009131699,0.05615429
,43.4840251,0.3119681,19.51969,1,0.98996526,0.0070404843,0.056160722
,43.4111079,0.2180913,6.16756,1,0.989963,0.008775607,0.05617168
,41.2856013,0.1019149,20.26421,1,0.98996216,0.006982641,0.056175493
,42.8335898,0.037337,3.72203,1,0.9899618,0.010788112,0.056177393
,46.0581726,0.1101573,17.5345,1,0.98995596,0.0076264357,0.056203797
,42.4362081,0.1764972,19.88688,1,0.9899531,0.007323297,0.056216903
,39.436095,0.1709379,5.35879,1,0.9899526,0.007000783,0.056218814
,39.7131056,0.2182099,30.86964,1,0.98995227,0.006688921,0.056220572
,39.6463588,0.3476276,23.42768,1,0.989951,0.008512697,0.056226447
,43.3865967,0.2083452,18.59945,1,0.98995036,0.00812302,0.056229442
,43.3967707,0.1864,19.11843,1,0.98994833,0.0083512245,0.056238525
,39.666807,0.1932695,34.33617,1,0.9899483,0.008139808,0.056238692
,39.0670203,0.1809357,6.32334,1,0.98994803,0.007882789,0.0562402
,39.5634484,0.2740346,6.55516,1,0.9899458,0.007725339,0.05625025
,43.0141961,0.0344198,12.60219,1,0.98994356,0.007625108,0.056260906
,39.7448191,0.3789537,4.67912,1,0.98994327,0.008250483,0.05626209
,41.6151074,0.0253099,19.251,1,0.98993766,0.007821836,0.056287773
,41.473079,0.1010313,17.83939,1,0.9899376,0.0071211574,0.056288205
,39.6990067,0.1601532,10.591,1,0.98993284,0.0070030442,0.056309752
,43.0906622,0.0548777,1.60883,1,0.9899319,0.009979242,0.056314062
,43.5253387,0.0,5.20683,1,0.9899304,0.009636466,0.05632125
,43.5084483,0.0436461,12.6939,1,0.9899302,0.007840604,0.056322034
,43.9811144,0.2967003,16.93113,1,0.9899297,0.007235891,0.05632424
,42.6984478,0.0337958,2.474,1,0.98992926,0.008130025,0.056326486
,38.4764247,0.0952742,22.68784,1,0.9899273,0.0067688157,0.05633514
,37.3659079,0.0970444,5.82892,1,0.9899268,0.008347137,0.0563375
,44.0363118,0.1203726,8.41962,1,0.9899261,0.009701759,0.056341026
,39.5150814,0.1894128,31.95821,1,0.98992485,0.00652501,0.056346793
,39.4580338,0.2181598,12.0389,1,0.98992246,0.006343941,0.056357406
,39.3519418,0.2349853,4.00456,1,0.98992187,0.008159392,0.056360155
,39.8545374,0.2865147,5.22217,1,0.9899215,0.00777521,0.056361973
,45.0736107,0.1568093,9.25357,1,0.9899169,0.008015924,0.056383066
,42.1352827,0.1112472,27.01539,1,0.98991114,0.008104149,0.05640988
,42.3102329,0.0513237,7.09976,1,0.9899109,0.008117143,0.056410644
,41.6609028,0.0956271,20.14624,1,0.989909,0.007146002,0.056419425
,41.75991,0.1012893,11.04971,1,0.98990613,0.0078888275,0.056432564
,42.699577,0.0630922,2.26118,1,0.98990405,0.0103528,0.05644218
,42.4742334,0.172855,9.3774,1,0.98990357,0.008823049,0.056444176
,43.3475847,0.2002818,11.60521,1,0.9899009,0.008044985,0.056456774
,43.8246237,0.0606743,4.28904,1,0.9899001,0.00991026,0.05645974
,41.1985131,0.0929478,18.98068,1,0.9898993,0.007165652,0.056463856
,39.0035621,0.074989,5.39555,1,0.98989874,0.008710622,0.056466337
,43.6277047,0.0961785,17.76453,1,0.98989695,0.007959575,0.05647457
,39.6278702,0.1051119,26.87577,1,0.98989683,0.007230726,0.056474775
,46.9489884,0.8684853,26.27417,1,0.9898968,0.008235319,0.05647521
,41.2783281,0.1258487,19.50517,1,0.9898959,0.00770121,0.05647943
,41.5488372,0.1118591,18.23992,1,0.9898952,0.008210636,0.056482483
,38.2682656,0.1240748,30.16751,1,0.9898925,0.007913625,0.056495048
,39.0762478,0.0633916,14.88674,1,0.98989135,0.0066034338,0.05650023
,40.4081144,0.0587051,35.3378,1,0.98988587,0.0073321927,0.056525275
,43.1503527,0.1370485,22.17645,1,0.989885,0.0076979524,0.056529287
,43.3714373,0.1888902,7.21606,1,0.9898848,0.009913803,0.056530192
,39.7293883,0.146266,19.5397,1,0.9898784,0.0074031847,0.056559514
,39.8849903,0.323523,12.12861,1,0.9898772,0.006546135,0.05656482
,41.966744,0.1195236,28.87332,1,0.9898749,0.007980485,0.05657553
,39.7245478,0.1091333,5.97556,1,0.9898748,0.008334905,0.056576006
,39.14876,0.1169963,3.578,1,0.98987436,0.008253312,0.056578122
,42.2332338,0.1520055,6.7418,1,0.9898741,0.009170772,0.056579217
,39.9566783,0.264203,4.73484,1,0.98987174,0.008604859,0.05658995
,39.5064087,0.1040535,3.39796,1,0.98987097,0.008140395,0.056593522
,41.6267377,0.1737937,19.86811,1,0.9898698,0.0065377816,0.0565994
,43.4189525,0.0672701,12.41069,1,0.98986906,0.008138487,0.056602307
,44.3478302,0.1469051,21.86087,1,0.989868,0.0075175343,0.05660725
,42.2392876,0.1033492,17.93281,1,0.9898676,0.0075503215,0.056608748
,43.6294693,0.0772977,3.52158,1,0.9898658,0.009568307,0.05661701
,41.1351616,0.0430004,5.48365,1,0.9898649,0.007964258,0.056621317
,39.3675985,0.154348,15.6472,1,0.989864,0.006231046,0.05662569
,39.7671487,0.2014351,32.03466,1,0.98986226,0.008295289,0.056633603
,39.7631105,0.184292,7.04767,1,0.9898611,0.008093005,0.05663884
,41.2829727,0.1351915,27.80435,1,0.989861,0.007744516,0.05663925
,42.3067818,0.1569325,2.38366,1,0.98986,0.0081599755,0.05664371
,41.5506747,0.1120132,17.45356,1,0.9898591,0.0076311007,0.05664821
,42.5028042,0.1311343,6.46155,1,0.98985785,0.009007322,0.056653783
,43.0627805,0.1120647,15.4947,1,0.9898572,0.0075133354,0.05665686
,39.7378234,0.1643351,10.08079,1,0.98985624,0.0071809515,0.05666083
