Name,a,e,i,predicted_class,mean_prob,std_prob,entropy
,45.96983,0.1899167,9.92411,1,0.5,0.0011156604,0.015778024
Borasisi,43.8649234,0.0853296,0.56372,1,0.49999997,0.0009393225,0.01428214
Deucalion,43.8541199,0.0589449,0.36663,1,0.49999997,0.0008322159,0.0144823035
Dziewanna,68.7054572,0.5271004,29.46575,1,0.49999997,0.023561563,0.14137591
Gonggong,66.9464643,0.5019951,30.82492,1,0.49999997,0.026659984,0.12392105
Ixion,39.3749838,0.2449509,19.67473,1,0.49999997,0.00078117545,0.011221432
Manwe,43.9032805,0.1165735,2.66468,1,0.49999997,0.00079895335,0.013058556
Otrera,30.3410841,0.0327098,1.43134,1,0.49999997,0.00019113332,0.0050390083
Salacia,42.175602,0.1023366,23.92716,1,0.49999997,0.0012694751,0.017982434
,39.7293883,0.146266,19.5397,1,0.49999997,0.0008142699,0.011965564
,92.2569195,0.5863446,13.364,1,0.49999997,0.18323353,0.61163914
,39.54887,0.2575725,3.03577,1,0.49999997,0.0003251988,0.0072904164
,48.4638204,0.2997516,24.84287,1,0.49999997,0.0019051472,0.023635397
,43.2705626,0.1072895,22.54322,1,0.49999997,0.0013691604,0.017804533
,39.7324281,0.2278769,13.90862,1,0.49999997,0.0004918441,0.0089364145
,31.0771763,0.567747,16.61585,1,0.49999997,0.00016266447,0.0042596813
,42.2126297,0.0686494,3.75999,1,0.49999997,0.0009877038,0.012675146
,39.7084872,0.1268253,14.65615,1,0.49999997,0.00067451,0.010183513
,43.5253064,0.1093449,5.06283,1,0.49999997,0.00092099165,0.013931033
,43.4743813,0.077018,6.74578,1,0.49999997,0.0007747953,0.013630642
,54.0101256,0.348485,15.71685,1,0.49999997,0.0029689444,0.031942446
,43.2326698,0.10327,27.1353,1,0.49999997,0.0012879759,0.018810388
,32.6023741,0.1779322,2.71893,1,0.49999997,0.00019227757,0.0048250407
,39.1261084,0.0672467,24.83235,1,0.49999997,0.0009038319,0.01466314
,42.4830207,0.1442693,11.06342,1,0.49999997,0.0007763083,0.01241967
,37.3385616,0.0558623,4.2576,1,0.49999997,0.00035378052,0.0077242614
,61.7075631,0.4750037,20.14019,1,0.49999997,0.010031786,0.07336491
,56.2140215,0.4212686,7.51913,1,0.49999997,0.0044386284,0.038062256
,49.5803442,0.2911136,16.66161,1,0.49999997,0.002201272,0.022833927
,52.4607739,0.2565494,17.22719,1,0.49999997,0.0028782047,0.032502215
,51.6917944,0.2313219,17.04979,1,0.49999997,0.002214462,0.02715635
,45.630153,0.1437732,2.19695,1,0.49999997,0.0008541476,0.014689314
,44.2331329,0.0988821,2.44484,1,0.49999997,0.0010265114,0.014769255
,43.8354945,0.0488959,3.07291,1,0.49999997,0.0009694773,0.014477394
,43.4370135,0.0522487,0.79231,1,0.49999997,0.00090476265,0.014237143
,42.7347798,0.0949986,1.80084,1,0.49999997,0.00087779283,0.012611635
,44.9553631,0.0695866,3.93519,1,0.49999997,0.0011707479,0.01657244
,62.7785789,0.3457254,25.02417,1,0.49999997,0.013288744,0.09235525
,42.4643471,0.0459028,2.27309,1,0.49999997,0.00074850535,0.013111835
,43.9548639,0.042047,2.82673,1,0.49999997,0.00090714556,0.014434928
,39.1698703,0.1820421,15.10043,1,0.49999997,0.0005142397,0.0086403275
,77.7728067,0.5172597,23.67119,1,0.49999997,0.08308102,0.32752746
,39.3740789,0.2793297,17.53721,1,0.49999997,0.0004242825,0.009006427
,34.2607599,0.5880065,7.71454,1,0.49999997,0.00013837244,0.003515981
,39.2887901,0.2107185,1.91303,1,0.49999997,0.00040252725,0.0081015015
,39.2663148,0.1465568,1.77449,1,0.49999997,0.00041673525,0.008249366
,42.1350961,0.1464912,17.17974,1,0.49999997,0.0009083637,0.013163361
,39.2633134,0.0328343,18.2024,1,0.49999997,0.0008493003,0.012395384
,40.7047175,0.0017594,13.65738,1,0.49999997,0.00079117226,0.012373697
,43.3499174,0.077049,2.91587,1,0.49999997,0.00079029263,0.013623774
,42.5664645,0.2291569,18.6422,1,0.49999997,0.00083553116,0.0130764935
,47.3545449,0.0892025,37.85058,1,0.49999997,0.0040051984,0.034821358
,46.4720512,0.1228693,15.65459,1,0.49999997,0.0014165783,0.020097634
,40.135974,0.0166604,17.17448,1,0.49999997,0.0008178076,0.0130380355
,45.4850309,0.1308327,2.85169,1,0.49999997,0.0012404684,0.016406763
,39.2185948,0.2576939,19.85374,1,0.49999997,0.000788663,0.01107085
,39.1136949,0.230592,7.25323,1,0.49999997,0.0003923548,0.007720886
,42.6293762,0.2587973,2.67206,1,0.49999997,0.00058608217,0.01063961
,42.7365735,0.0292951,1.16063,1,0.49999997,0.0008056006,0.012993376
,31.1381281,0.4698639,10.24835,1,0.49999997,0.00013521718,0.0035319687
,42.7408272,0.0545675,5.02211,1,0.49999997,0.0006341621,0.01213228
,47.5777884,0.2103596,20.74226,1,0.49999997,0.0015294476,0.021934744
,47.8150896,0.1972781,19.54077,1,0.49999997,0.0017594018,0.021693833
,52.7464769,0.3429251,38.84619,1,0.49999997,0.005154349,0.040217765
,59.0948947,0.3714121,27.05242,1,0.49999997,0.011145107,0.0738111
,39.1876335,0.1980916,9.68646,1,0.49999997,0.00043730758,0.0078520635
,43.5766673,0.0821415,4.26939,1,0.49999997,0.00084093784,0.01311193
,44.3459222,0.0705489,1.27351,1,0.49999997,0.0010242829,0.014987962
,43.2296513,0.0075273,1.69432,1,0.49999997,0.0008834716,0.013676369
,39.9246661,0.2327168,15.26048,1,0.49999997,0.0005788995,0.009317154
,51.420331,0.2082543,14.46947,1,0.49999997,0.0025590109,0.029990807
,55.6439825,0.3788771,8.90889,1,0.49999997,0.0043728254,0.036468137
,57.7733002,0.7198982,26.91477,1,0.49999997,0.0035995992,0.0334657
,80.1385163,0.5544117,18.19997,1,0.49999997,0.08985874,0.35348007
,40.6411955,0.0902206,30.38174,1,0.49999997,0.0016453494,0.020002358
,64.8407078,0.4250298,6.66137,1,0.49999997,0.016569074,0.0941003
,45.5431213,0.1854295,13.68743,1,0.49999997,0.0012373629,0.017362328
,44.8381224,0.0868089,3.06191,1,0.49999997,0.0013599304,0.016157046
,52.7196751,0.2833647,30.76153,1,0.49999997,0.00389297,0.035904426
,55.0593873,0.3233101,12.98397,1,0.49999997,0.004899484,0.04249095
,42.7309332,0.2401947,13.39767,1,0.49999997,0.00073698687,0.01179155
,45.5151909,0.1916127,11.18458,1,0.49999997,0.0011111402,0.016098375
,46.2529212,0.1599431,16.47745,1,0.49999997,0.0014081034,0.018648561
,77.4724359,0.5415353,26.04064,1,0.49999997,0.059195198,0.2909189
,49.1404248,0.2653956,26.22769,1,0.49999997,0.0029237764,0.030064085
,48.442026,0.272281,3.87594,1,0.49999997,0.0012766928,0.017370535
,63.6778081,0.4394267,4.67456,1,0.49999997,0.011809191,0.0788868
,39.7569062,0.1806839,4.74753,1,0.49999997,0.0005086552,0.008732093
,46.538572,0.2320421,7.6728,1,0.49999997,0.0012843986,0.016704954
,39.1748968,0.3209341,19.1846,1,0.49999997,0.00067285873,0.009541742
,53.4423485,0.3208149,27.86411,1,0.49999997,0.004234167,0.041633535
,58.3127584,0.3737957,3.34188,1,0.49999997,0.004600674,0.043563496
,42.9752769,0.1565868,27.94806,1,0.49999997,0.0015902751,0.019447524
,45.7659022,0.178545,9.31826,1,0.49999997,0.0012737194,0.0162325
,45.9288976,0.1464451,7.86211,1,0.49999997,0.0012399175,0.016909739
,46.6162757,0.165101,2.58999,1,0.49999997,0.001258367,0.017804565
,42.8736971,0.1402516,26.98819,1,0.49999997,0.0016565765,0.019155405
,39.1746364,0.2826887,26.1412,1,0.49999997,0.0008012771,0.012386073
,55.3348757,0.338728,10.38885,1,0.49999997,0.006669784,0.044069238
,39.2861331,0.0948836,15.41205,1,0.49999997,0.00054041384,0.009715823
,39.1118272,0.2554851,16.81952,1,0.49999997,0.00041627345,0.008481837
,46.7009476,0.1852738,11.4123,1,0.49999997,0.001357079,0.018306848
,57.4462434,0.3805575,33.29969,1,0.49999997,0.007275043,0.05507787
,47.5730438,0.2756475,6.61773,1,0.49999997,0.0011261739,0.016380165
,40.7347407,0.1085151,20.33794,1,0.49999997,0.00073815114,0.0122904945
,39.3966295,0.077252,19.40301,1,0.49999997,0.0006178833,0.011508527
,41.1025653,0.0466135,16.06673,1,0.49999997,0.0011079423,0.013465966
,35.0026531,0.0425426,7.10919,1,0.49999997,0.00030407266,0.0065564257
,39.5897745,0.1990078,1.58159,1,0.49999997,0.0004461694,0.008497319
,44.2919477,0.080566,0.49174,1,0.49999997,0.0010585035,0.015166036
,42.8998124,0.0073737,3.30866,1,0.49999997,0.0009055798,0.013288185
,43.7452774,0.0278888,1.01471,1,0.49999997,0.0008152592,0.014048874
,44.2557118,0.0679699,2.69765,1,0.49999997,0.0010928987,0.015086158
,44.9226834,0.0953195,4.46459,1,0.49999997,0.0010455549,0.0148569895
,45.1978516,0.0110782,1.74246,1,0.49999997,0.001296318,0.01768974
,39.5722359,0.3067645,12.90725,1,0.49999997,0.00056112127,0.00826375
,46.4987811,0.1260293,30.57587,1,0.49999997,0.0028068165,0.028159698
,39.6225771,0.245909,5.66598,1,0.49999997,0.00036984126,0.007534302
,42.7920925,0.0173465,1.27217,1,0.49999997,0.00089225883,0.013836109
,68.0737176,0.4348927,4.00775,1,0.49999997,0.013033538,0.101385534
,45.5316016,0.1336875,7.1179,1,0.49999997,0.0011132492,0.01643287
,39.6283888,0.1641135,8.3384,1,0.49999997,0.0005256621,0.009050964
,39.606461,0.0957062,27.87637,1,0.49999997,0.0013572152,0.017331915
,42.4742334,0.172855,9.3774,1,0.49999997,0.00066504703,0.011234224
,63.4641573,0.5016071,20.03032,1,0.49999997,0.013553057,0.08954609
,73.6998887,0.5116529,21.94186,1,0.49999997,0.04373458,0.20666517
,41.5714878,0.0636394,24.55072,1,0.49999997,0.0012398522,0.01808452
,61.0827103,0.6572578,6.73147,1,0.49999997,0.004473566,0.042748425
,39.6093556,0.1820106,10.16793,1,0.49999997,0.0006049304,0.00959845
,30.2202491,0.052329,6.55955,1,0.49999997,0.00015590887,0.004396269
,44.7865713,0.1123134,3.31197,1,0.49999997,0.0010086006,0.015026879
,68.5219881,0.4639415,3.57608,1,0.49999997,0.016533494,0.119085394
,41.3749121,0.0843361,23.60906,1,0.49999997,0.0013445049,0.016679423
,45.6327226,0.098071,17.99102,1,0.49999997,0.0013625553,0.019142292
,30.7607578,0.6521154,29.70747,1,0.49999997,0.0003986297,0.005697
,41.5637004,0.0551245,18.60502,1,0.49999997,0.0010845151,0.015057834
,39.8545374,0.2865147,5.22217,1,0.49999997,0.00043326465,0.0072639277
,45.6836289,0.111881,1.06693,1,0.49999997,0.0009928527,0.015484901
,42.9941536,0.0892905,13.18048,1,0.49999997,0.0009293683,0.013968558
,41.3596691,0.0,12.44707,1,0.49999997,0.00075422856,0.013383241
,41.2296666,0.0938253,16.73311,1,0.49999997,0.00080701173,0.0127611775
,39.5082533,0.2118625,6.23824,1,0.49999997,0.00033970078,0.0074578715
,45.2007985,0.0,3.50501,1,0.49999997,0.0013920134,0.01932515
,39.8194517,0.226905,8.75222,1,0.49999997,0.00040001498,0.008287435
,89.6238718,0.6143934,25.58817,1,0.49999997,0.16164666,0.5652763
,43.9932845,0.0265526,2.39648,1,0.49999997,0.0009918315,0.014890597
,43.8391629,0.116438,7.42461,1,0.49999997,0.0008712432,0.013743864
,44.5187129,0.1212856,0.98103,1,0.49999997,0.001060003,0.01434797
,42.3819767,0.0786938,10.057,1,0.49999997,0.00072787737,0.012842085
,42.8577371,0.049086,4.54672,1,0.49999997,0.001070203,0.013275682
,43.0793836,0.0686994,10.50167,1,0.49999997,0.0009805504,0.014918
,96.8775804,0.5472504,6.41104,1,0.49999997,0.22186115,0.681962
,43.197324,0.1567807,30.03478,1,0.49999997,0.0017529553,0.022610648
,48.0339543,0.3439249,7.8528,1,0.49999997,0.001188418,0.01533281
,44.3871787,0.0793168,1.2452,1,0.49999997,0.00093935704,0.015834328
,39.0447101,0.0149873,5.31489,1,0.49999997,0.00044375443,0.00936758
,44.8825286,0.1502017,12.00827,1,0.49999997,0.001008572,0.01546415
,43.7948823,0.0243692,2.70221,1,0.49999997,0.0009449759,0.0147207305
,43.1424129,0.0269846,1.25138,1,0.49999997,0.0008900238,0.013861314
,41.1705971,0.0,2.24991,1,0.49999997,0.0007240572,0.0128080975
,44.1093955,0.0984549,2.33325,1,0.49999997,0.00083263766,0.014040254
,41.7140043,0.1021254,2.78738,1,0.49999997,0.00065404613,0.011895676
,36.7863945,0.1077848,15.63819,1,0.49999997,0.00038833183,0.008032677
,69.8071456,0.706727,5.43675,1,0.49999997,0.01566416,0.106285974
,39.0805503,0.096768,3.24542,1,0.49999997,0.0004747823,0.008996997
,43.7717304,0.1375511,11.81276,1,0.49999997,0.00096182793,0.014566617
,43.8246237,0.0606743,4.28904,1,0.49999997,0.0009696855,0.014913985
,44.1176106,0.0642327,2.44072,1,0.49999997,0.0008740445,0.014611196
,45.9281792,0.0779567,4.53793,1,0.49999997,0.0016035109,0.01974101
,42.1263691,0.0634095,1.91425,1,0.49999997,0.00059486355,0.011623051
,43.9243711,0.0954752,1.82364,1,0.49999997,0.00090958574,0.013656458
,39.4588864,0.3067393,1.32075,1,0.49999997,0.0003119285,0.0070873094
,47.0127157,0.1094297,19.53683,1,0.49999997,0.0015984522,0.021818314
,42.5695971,0.0948959,6.25648,1,0.49999997,0.0008132943,0.012894935
,39.21098,0.2341552,3.9757,1,0.49999997,0.00036603643,0.0076385657
,78.9974693,0.5161838,25.71557,1,0.49999997,0.10720152,0.37917444
,47.2153779,0.094197,11.94784,1,0.49999997,0.0016711748,0.02238294
,46.4530605,0.0,1.49236,1,0.49999997,0.0014759381,0.019900315
,43.3170743,0.051936,2.10094,1,0.49999997,0.0009517365,0.014582795
,46.347156,0.1902993,23.65813,1,0.49999997,0.0022335998,0.022471827
,45.7507437,0.1382793,1.58356,1,0.49999997,0.0011180964,0.015187775
,39.6356953,0.0675361,4.96739,1,0.49999997,0.0004823032,0.009465776
,39.5997382,0.1454097,2.96206,1,0.49999997,0.000430189,0.0087090265
,43.9149233,0.0671248,2.35429,1,0.49999997,0.0010428289,0.015433732
,44.7397889,0.0995497,0.00251,1,0.49999997,0.00095507497,0.014581159
,37.0550038,0.1033187,9.25155,1,0.49999997,0.00037117707,0.0073193843
,44.33376,0.0526286,3.20452,1,0.49999997,0.0010452799,0.015082776
,44.2053209,0.079155,0.97869,1,0.49999997,0.001207832,0.014791503
,43.4733824,0.0495004,2.74012,1,0.49999997,0.00081965094,0.014512623
,39.4174893,0.3433563,28.59267,1,0.49999997,0.00093337253,0.012545756
,39.4630759,0.2754622,3.32529,1,0.49999997,0.00039763586,0.007725397
,39.3781159,0.183914,2.2554,1,0.49999997,0.00046503497,0.008424744
,43.401284,0.1193846,0.89056,1,0.49999997,0.00090854976,0.01389485
,43.6143084,0.0063652,5.20681,1,0.49999997,0.0009654118,0.014707249
,37.1177353,0.0993461,39.13599,1,0.49999997,0.0011754965,0.013573902
,49.0048642,0.1129019,3.35051,1,0.49999997,0.0019733394,0.02351692
,42.0511791,0.1030652,0.89896,1,0.49999997,0.0006165627,0.010960247
,40.8518333,0.096403,0.48548,1,0.49999997,0.0006027401,0.010765655
,48.1651633,0.1046114,1.56347,1,0.49999997,0.0015688059,0.021162447
,42.9812075,0.1008383,5.98607,1,0.49999997,0.00095406326,0.013620018
,43.6816127,0.1002498,0.91068,1,0.49999997,0.00084020104,0.013060662
,44.2729791,0.0835145,0.8572,1,0.49999997,0.0008993548,0.01532445
,44.0083153,0.0820815,2.30688,1,0.49999997,0.0009914588,0.014269096
,43.1301286,0.0289992,3.01679,1,0.49999997,0.00078409817,0.013175213
,44.1737601,0.0,2.52793,1,0.49999997,0.0010329233,0.016301805
,45.5618529,0.0,2.11301,1,0.49999997,0.0012565064,0.019408153
,39.3876449,0.3032201,6.45148,1,0.49999997,0.00030279323,0.0071174
,39.3774529,0.1052319,12.24777,1,0.49999997,0.00048179633,0.009540109
,46.8575739,0.0,2.46047,1,0.49999997,0.0016656937,0.022967814
,42.6917222,0.1755589,2.38201,1,0.49999997,0.00068850577,0.011730834
,39.8405115,0.2285308,1.31667,1,0.49999997,0.0004251796,0.0077723283
,32.1543128,0.0997659,18.6233,1,0.49999997,0.0004218922,0.00862966
,43.1393991,0.1793002,22.89923,1,0.49999997,0.0016136302,0.017740555
,38.2020992,0.0242296,5.304,1,0.49999997,0.0005233376,0.00910573
,47.0780465,0.2272341,29.57772,1,0.49999997,0.0019997836,0.02339979
,46.0642942,0.1506582,3.48468,1,0.49999997,0.0009142841,0.015534859
,75.552746,0.5250337,5.6468,1,0.49999997,0.03862836,0.19822061
,39.4655924,0.1267207,3.1871,1,0.49999997,0.00053281797,0.009292056
,43.3842302,0.008192,1.82117,1,0.49999997,0.00087633263,0.013458451
,43.8431783,0.050961,7.71748,1,0.49999997,0.0010279962,0.017434023
,45.4738784,0.1316264,5.32168,1,0.49999997,0.0010816713,0.016336853
,47.4237516,0.0485674,19.24176,1,0.49999997,0.002300795,0.027096821
,43.4116505,0.0983197,7.07354,1,0.49999997,0.0009442725,0.013310896
,39.5140239,0.1238196,3.10923,1,0.49999997,0.0005430578,0.009369784
,39.6188244,0.2164011,10.94841,1,0.49999997,0.00043528498,0.008481103
,41.2138049,0.0574343,23.36101,1,0.49999997,0.0011412485,0.015944473
,43.7372891,0.0447724,4.84403,1,0.49999997,0.0010127234,0.015802601
,45.0713489,0.1355961,3.51779,1,0.49999997,0.0011366394,0.015980482
,39.3664654,0.1464976,13.32515,1,0.49999997,0.0007063064,0.010291153
,45.7202698,0.035461,1.30493,1,0.49999997,0.001128013,0.01846501
,38.0942744,0.0212763,2.12644,1,0.49999997,0.00054960203,0.008847754
,40.6339055,0.1205444,35.32291,1,0.49999997,0.0022703116,0.023140648
,33.9705472,0.1116063,7.14214,1,0.49999997,0.00020639325,0.0054935096
,43.0391799,0.0446436,2.24114,1,0.49999997,0.0008436234,0.01368369
,85.2209993,0.6827141,8.83166,1,0.49999997,0.09807022,0.3893012
,30.2786565,0.3324891,8.26788,1,0.49999997,0.00014493626,0.0035810736
,45.8206512,0.1886831,10.87263,1,0.49999997,0.0013380618,0.018317994
,42.9937023,0.0391238,1.2394,1,0.49999997,0.0008118163,0.013748062
,39.453276,0.2490847,4.62647,1,0.49999997,0.00038107001,0.007254124
,43.9374497,0.1307573,3.33853,1,0.49999997,0.0007214523,0.013009525
,39.7562034,0.1925818,4.46584,1,0.49999997,0.00044431636,0.008218553
,42.7054223,0.1012453,1.16433,1,0.49999997,0.0007287095,0.012920749
,39.3541234,0.1800311,3.11147,1,0.49999997,0.00041411043,0.008327614
,39.6783602,0.2704496,24.70755,1,0.49999997,0.0011125071,0.012704608
,44.1088055,0.0627034,7.93523,1,0.49999997,0.0010282388,0.015845962
,80.8975276,0.5081054,37.21025,1,0.49999997,0.10115941,0.3970064
,44.072892,0.0124033,0.83092,1,0.49999997,0.00093218056,0.014464004
,44.0788202,0.1611364,18.09463,1,0.49999997,0.0010766041,0.015176299
,46.0060692,0.1622562,9.10617,1,0.49999997,0.0011939278,0.017337048
,61.587206,0.3692753,3.47841,1,0.49999997,0.007946201,0.06590969
,69.7814169,0.4868292,12.91038,1,0.49999997,0.024264973,0.1464813
,44.9379272,0.0142341,1.3,1,0.49999997,0.0009930424,0.015920818
,38.2672308,0.6532567,4.94553,1,0.49999997,0.00019359746,0.0042942446
,45.7321199,0.1060681,2.56628,1,0.49999997,0.0014029306,0.01713963
,45.499182,0.074854,1.18203,1,0.49999997,0.0011041416,0.017091349
,43.203079,0.0262997,2.72421,1,0.49999997,0.0010848681,0.014410601
,50.3428077,0.287061,27.98915,1,0.49999997,0.0035108337,0.032002717
,44.7326745,0.2030321,25.63826,1,0.49999997,0.0013858564,0.019827213
,43.7945057,0.0566528,2.94878,1,0.49999997,0.00085978187,0.014675784
,44.6271602,0.0420551,22.49968,1,0.49999997,0.0020772084,0.02204347
,46.2943699,0.1585632,25.01152,1,0.49999997,0.0017249347,0.020932041
,38.9727625,0.072066,25.43768,1,0.49999997,0.0011723668,0.015014691
,57.6096978,0.4099666,6.53294,1,0.49999997,0.0049738586,0.04817242
,43.1067813,0.11188,11.30214,1,0.49999997,0.00082670705,0.013393477
,45.9999768,0.1698304,25.88224,1,0.49999997,0.0018983564,0.022629475
,86.7068425,0.540016,48.83,1,0.49999997,0.119140126,0.4403597
,68.7867127,0.5572593,4.62805,1,0.49999997,0.019949079,0.115630224
,42.9917839,0.1644318,20.43911,1,0.49999997,0.0010353094,0.014530472
,33.5179505,0.3247553,2.64727,1,0.49999997,0.00016089628,0.0045516454
,41.5828441,0.1417559,26.82219,1,0.49999997,0.001550324,0.01789163
,39.1785292,0.0626101,22.99374,1,0.49999997,0.0011501452,0.015270604
,69.0823891,0.9617626,53.39617,1,0.49999997,0.029345041,0.09695284
,85.3272077,0.5794074,8.89699,1,0.49999997,0.11902824,0.4128694
,40.9990013,0.1119048,32.80295,1,0.49999997,0.0015148947,0.01926771
,44.1088899,0.06472,1.60761,1,0.49999997,0.0010272644,0.014553219
,42.2392876,0.1033492,17.93281,1,0.49999997,0.0009169281,0.0132486895
,44.3266434,0.061584,1.31981,1,0.49999997,0.0010509982,0.015657626
,46.4217451,0.1532144,5.34548,1,0.49999997,0.0012260452,0.0175383
,50.9276264,0.3381393,12.85688,1,0.49999997,0.0018457255,0.023301933
,39.7607312,0.331896,17.44252,1,0.49999997,0.00043701625,0.008128291
,39.5061796,0.2895435,15.67821,1,0.49999997,0.00056239136,0.0085235955
,48.0596372,0.145495,10.6607,1,0.49999997,0.0020025293,0.022206822
,46.5708472,0.2453099,26.99503,1,0.49999997,0.0019970303,0.023539346
,56.0537527,0.4060984,6.41464,1,0.49999997,0.004137151,0.037574638
,43.7872712,0.0542782,15.29376,1,0.49999997,0.0012210775,0.017599009
,45.3868813,0.0050249,2.14504,1,0.49999997,0.0010556448,0.016986366
,42.3002058,0.0270349,29.70446,1,0.49999997,0.0013742272,0.019839073
,68.4855313,0.491772,16.68218,1,0.49999997,0.019823138,0.11701016
,79.3590525,0.5276325,12.94458,1,0.49999997,0.0574298,0.30456764
,44.4317647,0.0768094,29.784,1,0.49999997,0.0025442638,0.025717996
,36.8146509,0.1375472,5.42941,1,0.49999997,0.00027497901,0.0069756815
,46.8291729,0.197564,12.24318,1,0.49999997,0.0012747422,0.017666472
,42.6428523,0.0215617,2.7658,1,0.49999997,0.0009142102,0.013156607
,64.1101331,0.4370019,33.33685,1,0.49999997,0.014711738,0.0949055
,57.8184162,0.3052921,3.62533,1,0.49999997,0.0050654802,0.04673564
,44.3612686,0.0945468,3.02837,1,0.49999997,0.0010852006,0.015016866
,47.3402161,0.1447938,17.88871,1,0.49999997,0.0022657313,0.023072105
,46.4923954,0.1260536,5.54671,1,0.49999997,0.0013754442,0.017481435
,56.6830684,0.3715123,17.17837,1,0.49999997,0.004547365,0.040760327
,30.2271766,0.0768766,20.79117,1,0.49999997,0.0003829809,0.0086300345
,45.0539244,0.0552372,2.63548,1,0.49999997,0.0009679076,0.015451614
,38.6116078,0.0585071,24.32284,1,0.49999997,0.0008677901,0.014409744
,55.1201053,0.4098306,10.89668,1,0.49999997,0.003305653,0.03424232
,39.1670335,0.1344479,2.39415,1,0.49999997,0.00043763267,0.008002137
,44.6239104,0.0702587,4.98004,1,0.49999997,0.0010260001,0.015590937
,43.0922351,0.0558836,4.13788,1,0.49999997,0.00084461307,0.013132289
,43.3622167,0.0172529,2.69265,1,0.49999997,0.00087800913,0.014232569
,76.7903484,0.5360513,10.47463,1,0.49999997,0.04507944,0.24104896
,39.0502342,0.2827892,7.55385,1,0.49999997,0.0003319842,0.0070034717
,47.4218758,0.3204879,5.70933,1,0.49999997,0.0011994469,0.015515716
,41.689981,0.0996644,18.98776,1,0.49999997,0.00087727525,0.012944388
,100.7584002,0.6324075,19.49768,1,0.49999997,0.213671,0.6931283
,43.0563952,0.1351411,13.2709,1,0.49999997,0.0007705521,0.013436676
,48.0665404,0.0599133,4.2278,1,0.49999997,0.0020229158,0.023642125
,45.6203996,0.2118343,17.25083,1,0.49999997,0.0016837895,0.018281668
,42.9123141,0.0940882,15.41796,1,0.49999997,0.0010281967,0.015063577
,44.5588588,0.083622,35.76217,1,0.49999997,0.0026367493,0.027745817
,89.0703781,0.6037814,13.85005,1,0.49999997,0.15070912,0.51870936
,43.0935375,0.0381924,1.35386,1,0.49999997,0.00078863994,0.012419753
,49.2871921,0.2816266,14.85447,1,0.49999997,0.00158824,0.02059542
,39.7325966,0.226296,8.6962,1,0.49999997,0.00040695292,0.007947633
,46.9381531,0.255208,13.60607,1,0.49999997,0.0012412359,0.01814074
,46.3897463,0.3430485,14.3751,1,0.49999997,0.0011215974,0.015347517
,41.1647846,0.0677905,14.81421,1,0.49999997,0.0008757419,0.012016782
,43.4769406,0.1604236,26.9925,1,0.49999997,0.0013223356,0.020072242
,43.8527341,0.0655779,8.43891,1,0.49999997,0.00093833293,0.014022696
,44.0037477,0.2828959,7.33947,1,0.49999997,0.0007562528,0.011391774
,91.8906456,0.6179395,29.53184,1,0.49999997,0.1796994,0.60148233
,43.4893979,0.0839026,11.73462,1,0.49999997,0.000998638,0.014129775
,50.6251645,0.3111922,24.47394,1,0.49999997,0.0025478168,0.027739951
,43.7912323,0.0482227,4.52022,1,0.49999997,0.001077923,0.014599636
,38.2275597,0.3108686,13.4751,1,0.49999997,0.0003482388,0.0067246575
,39.3709319,0.0279402,37.64469,1,0.49999997,0.0017488388,0.022426086
,39.6156609,0.2423958,24.8977,1,0.49999997,0.0010875624,0.012901449
,43.3475847,0.2002818,11.60521,1,0.49999997,0.00075786666,0.011905063
,48.290146,0.3240433,4.79734,1,0.49999997,0.0011313024,0.01711388
,43.9219254,0.0672682,1.03786,1,0.49999997,0.0009610361,0.014877504
,42.9582239,0.0972273,10.69274,1,0.49999997,0.0009183896,0.0135928225
,43.9367186,0.0614733,6.61642,1,0.49999997,0.0009383166,0.014626872
,44.3602535,0.1181905,19.24837,1,0.49999997,0.0012204242,0.01750317
,39.8262558,0.1667967,14.91209,1,0.49999997,0.0006527015,0.010232412
,39.739658,0.1895015,6.91445,1,0.49999997,0.00051540905,0.008619868
,56.2324251,0.4709871,20.55888,1,0.49999997,0.0050303843,0.043847978
,48.0740502,0.3232951,15.06974,1,0.49999997,0.0019758716,0.019756142
,45.3102478,0.0442744,3.34116,1,0.49999997,0.0011186616,0.01756883
,42.5215737,0.1563034,5.47607,1,0.49999997,0.0006929698,0.011923475
,43.0458178,0.0389279,4.14039,1,0.49999997,0.0008560569,0.013586478
,43.5791564,0.0582979,4.21762,1,0.49999997,0.0011407034,0.014860676
,39.6202232,0.1607361,5.56886,1,0.49999997,0.00042505044,0.008219653
,45.3911779,0.0511958,3.36029,1,0.49999997,0.0010842138,0.016949777
,43.8562708,0.283682,24.9345,1,0.49999997,0.0015383764,0.018218845
,42.7103883,0.0770035,12.97326,1,0.49999997,0.0010216457,0.014725266
,47.8773546,0.180089,7.16937,1,0.49999997,0.0021008465,0.021545378
,43.039512,0.037863,2.93932,1,0.49999997,0.00089889945,0.013895627
,48.3829659,0.2987665,11.72251,1,0.49999997,0.0013943223,0.018168323
,43.8654411,0.2847413,13.5316,1,0.49999997,0.00089344697,0.013490508
,39.8228142,0.2304166,9.1695,1,0.49999997,0.00041322762,0.008516491
,45.2622008,0.1026387,4.36971,1,0.49999997,0.0010465165,0.015837945
,42.9810788,0.1754186,28.85157,1,0.49999997,0.0012600706,0.01778989
,39.2228329,0.2697212,17.29742,1,0.49999997,0.0006326275,0.009155486
